date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expn,is_sg_and_a_expense,is_operating_expenses_r_and_d,is_other_operating_expenses,is_oper_income,is_nonop_income_loss,is_net_interest_expense,is_int_expense,is_int_income,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_xo_gl_net_of_tax,is_extraord_items_and_acctg_chng,is_ni_including_minority_int_ratio,is_min_noncontrol_interest_credits,is_net_income,is_earn_for_common,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,ebitda,ebitda_margin,ebita,ebit,gross_margin,oper_margin,profit_margin,is_depr_exp,div_per_shr,is_discontinued_operations,is_tot_cash_pfd_dvd,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_acct_note_rcv,bs_accts_rec_excl_notes_rec,bs_other_current_receivable,bs_inventories,bs_invtry_raw_materials,bs_invtry_finished_goods,bs_other_inv,bs_cur_asset_report,bs_lt_invest,bs_long_term_investments,bs_other_assets_def_chrg_other,bs_disclosed_intangibles,bs_other_intangible_assets_detailed,bs_other_noncurrent_assets_detailed,bs_tot_non_cur_asset,bs_tot_asset,bs_acct_payable_and_accruals_detailed,bs_acct_payable,bs_taxes_payable,bs_other_current_liabs_sub_detailed,bs_other_current_liabs_detailed,bs_cur_liab,bs_lt_borrow,bs_long_term_borrowings_detailed,bs_other_noncur_liabs_sub_detailed,bs_other_noncurrent_liabs_detailed,bs_non_cur_liab,bs_tot_liab,bs_sh_cap_and_apic,bs_common_stock,bs_add_paid_in_cap,bs_pure_retained_earnings,bs_eqty_bef_minority_int_detailed,bs_minority_noncontrolling_interest,bs_total_equity,bs_tot_liab_and_eqy,bs_sh_out,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,cur_ratio,cash_conversion_cycle,bs_net_fix_asset,bs_gross_fix_asset,bs_accum_depr,bs_accrual,bs_st_borrow,bs_short_term_debt_detailed,bs_other_current_assets_detailed,bs_other_ins_res_to_shrhldr_eqy,bs_mkt_sec_other_st_invest,bs_accrued_liabilities,bs_goodwill,bs_st_capital_lease_obligations,bs_lt_capital_lease_obligations,bs_total_capital_leases,bs_deferred_tax_liabs_st,bs_invtry_in_progress,bs_invtry_adj,bs_loans_receivable,bs_st_deferred_revenue,bs_pfd_eqty_and_hybrid_cptl,cf_net_inc,cf_depr_amort,cf_non_cash_items_detailed,cf_stock_based_compensation,cf_def_inc_tax,cf_other_non_cash_adj_less_detailed,cf_chng_non_cash_work_cap,cf_acct_rcv_unbilled_rev,cf_change_in_inventories,cf_change_in_accounts_payable,cf_cash_from_oper,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_other_investing_act_detailed,cf_cash_from_inv_act,cf_nt_csh_proc_pymt_debt,cf_pymt_debt_and_capital_lease,cf_proc_fr_repurch_eqty_detailed,cf_incr_cap_stock,cf_other_financing_act_excl_fx,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_cap_expenditures,cf_free_cash_flow,cf_free_cash_flow_firm,free_cash_flow_equity,free_cash_flow_per_sh,pr_to_free_cash_flow,cash_flow_to_net_inc,cf_dvd_paid,cf_proc_debt_and_capital_lease,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_acquis_subsidiaries,cf_net_cash_paid_for_aquis,cf_net_chg_in_lt_invest_detailed,cf_decr_invest,cf_incr_invest,cf_change_in_prepaid_assets,cf_inc_dec_in_ot_op_ast_liab_detail,cf_asset_impairment_charge,cf_decr_cap_stock,cf_net_cash_discontinued_ops_inv,cf_net_cash_discont_ops_oper,revenue_per_sh,ebitda_per_sh,oper_inc_per_sh,cash_flow_per_sh,cash_st_investments_per_sh,book_val_per_sh,tang_book_val_per_sh,market_cap,short_and_long_term_debt,enterprise_value,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,ev_to_ttm_sales,ev_to_ttm_ebitda,ev_to_ttm_ebit,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,diluted_mkt_cap,diluted_ev,ev_to_sh_out,ttm_net_sales,ttm_ebitda,ttm_oper_inc,ttm_cash_flow_firm,ttm_free_cash_flow_firm,NCWC,ROIC,bs_pension_liabilities,cf_acquisition_of_intang_assets,cf_cash_for_divestitures,is_other_oper_income,bs_notes_receivable,bs_amt_of_tsy_stock
2014-03-31,BMN.AX,quarterly,Q3,2014.0,AUD,13000.0,13000.0,,,13000.0,911000.0,879000.0,,32000.0,-898000.0,301000.0,299000.0,299000.0,140000.0,2000.0,-1199000.0,-954000.0,-1199000.0,-58000.0,-58000.0,-1141000.0,29000.0,-1170000.0,-1170000.0,322383000.0,-0.0036292236253152,-0.0037191787408144,322383000.0,-0.0036292236253152,-0.0037191787408144,-898000.0,-3255.46875,-926000.0,-898000.0,100.0,-6907.692307692308,-9000.0,28000.0,,,,1857000.0,1857000.0,38000.0,4000.0,34000.0,,,,,-2152000.0,51623.0,51623.0,-56560000.0,20891869.0,,-56560000.0,60690000.0,58538000.0,401000.0,162000.0,,537000.0,537000.0,537000.0,6323000.0,6323000.0,,,6323000.0,6860000.0,116452000.0,115810000.0,116452000.0,-97361000.0,52612000.0,-934000.0,51678000.0,58538000.0,322885000.0,4466000.0,8.641975308641975,88.28111653968362,0.4995001249687578,,56560000.0,57537000.0,977000.0,239000.0,7604000.0,7604000.0,-1895000.0,33521000.0,,,20891869.0,3000.0,4000.0,3000.0,,,,,,,-1646013.783358,,-573000.0,,,-573000.0,-3268680.779746,,,,-573000.0,5000.0,5000.0,-154000.0,-154000.0,-555000.0,-154000.0,,,1000.0,1000.0,-76000.0,-75000.0,-6000.0,-727000.0,-154000.0,-727000.0,-7881284.586884,-727000.0,-0.0022550816885505,-151.41374920432847,0.4897435897435897,,,,,,-46.766938,,-46.766938,,-3268680.779746,,-233.0,,,4.032470694794701e-05,-0.0027855066799428,-0.0027855066799428,-0.0017773890062441,0.0057602292924875,-0.3020041379353129,0.1603000158196927,322383000.0,6323000.0,325915000.0,-91972000.0,-6.874918453442352,0.0194007640028841,2546.2109375,,,,,322383000.0,325915000.0,1.0109559126877037,128000.0,-4167000.0,-4167000.0,-1524369.474562135,-1054369.474562135,,,,,,1.00000761449337e-06,,
2014-03-31,CCJ,quarterly,Q1,2014.0,CAD,419229000.0,419229000.0,311629000.0,311629000.0,107600000.0,60905000.0,45213000.0,1272000.0,14420000.0,46695000.0,88506000.0,20905000.0,22050000.0,1145000.0,67601000.0,-41811000.0,-45376000.0,3565000.0,-128301000.0,-255544000.0,131866000.0,529000.0,131337000.0,131337000.0,395615000.0,0.3319818510420484,0.0090112862252442,396268000.0,0.3314347865585916,0.0089964367549234,113028000.0,28.21481934693069,46695000.0,46695000.0,25.666163361790336,11.138303886420072,31.32822395397265,66333000.0,0.0998546566737863,127243000.0,2563239.0,487501000.0,378103000.0,286044000.0,268374000.0,17670000.0,1165186000.0,123805000.0,150221000.0,1041381000.0,1938731000.0,189476000.0,189476000.0,6017080000.0,198208000.0,198208000.0,5818872000.0,6206556000.0,8145287000.0,419979000.0,363846000.0,16558000.0,111710000.0,111710000.0,592688000.0,1293622000.0,1293622000.0,729993000.0,686051000.0,2023615000.0,2616303000.0,2049175000.0,1861587000.0,187588000.0,3405890000.0,5528341000.0,643000.0,5528984000.0,8145287000.0,395750865.0,976518000.0,17.661798261669777,67.07843221389896,3.271081918311152,174.6497529961459,5040993000.0,7865367000.0,2824374000.0,39575000.0,60999000.0,60999000.0,243282000.0,-6837000.0,109398000.0,43942000.0,93998000.0,16337000.0,114676000.0,131013000.0,17733000.0,413241000.0,-24505000.0,8745340.0,856244.0,158021383.0,130808000.0,66333000.0,-246184000.0,4878000.0,-45376000.0,-205686000.0,56031000.0,163040000.0,-36181000.0,-70828000.0,6988000.0,67000.0,67000.0,-111931000.0,-111931000.0,447096000.0,227276000.0,-10744000.0,-10744000.0,5392000.0,5392000.0,-21269000.0,-66125000.0,1274000.0,168139000.0,-111931000.0,-104943000.0,-5189093.244208533,-115687000.0,-0.2652654727449667,10.949694279622278,0.0532066363629441,-39504000.0,527606000.0,-7727000.0,-7727000.0,7727000.0,-107889000.0,1527000.0,-109416000.0,55951000.0,-55951000.0,,-205355663.0,447096000.0,-18326000.0,1.059689344438406,0.2857020082656117,0.1180314194355623,0.0176636376274913,1.2322611629993807,13.314654398847363,13.474655915473376,10015016029.18417,1354621000.0,10882779029.18417,6622741000.0,20.454083890642863,0.1244738128346937,4.508105695201531,15.977793937893628,29.3247044139768,25.973968666373928,12.996024694659823,10031546760.999336,11008707760.999336,27.508509609555173,2414047000.0,681119000.0,371113000.0,418987917.0553204,837392917.0553204,1285867756.0,0.0,,,,,,
2014-03-31,DNN,quarterly,Q1,2014.0,CAD,2403096.12,2403096.12,2855196.54,2855196.54,-452100.42,10151809.92,2656228.14,,7495581.779999999,-10603910.34,5256081.9,-337140.9,32056.02,369196.92,5593222.800000001,-15859992.24,-1858143.78,-14001848.46,826017.1899999995,1652034.3799999994,-14001848.46,-57192.10193,-14001848.46,-14001848.46,484255000.0,-0.0289142052431053,-0.0289142052431053,484255000.0,-0.0289142052431053,-0.0289142052431053,-10020269.7,-225.7655587050572,-10603910.34,-10603910.34,-18.813247470101192,-441.2603495860165,-582.658693652254,583640.64,,-826017.19,,28393896.06,22274512.38,9320564.16,9320564.16,2323328.14,2222919.18,4875529.68,7239687.0,2222919.18,42325000.19999999,2065955.22,2065955.22,6232132.439999938,1183861.98,1183861.98,5048270.459999938,303163729.56,345488729.76,13966476.3,8509641.84,,1142962.92,1142962.92,15153654.42,36477.54,36477.54,43329790.62,14277088.079999994,43366268.16,58519922.58,1269922445.2800002,1211608123.38,58314321.9,-965550535.38,286968807.18,3291204.07,286968807.18,345488729.76,484928367.0,-22193819.64,-7.733878764767287,83.00345767478593,2.793055656867751,271.9083324438287,294865641.90000004,308685102.66,13819460.76,13966476.3,44215.2,44215.2,2387620.8000000045,-18059698.44,6119383.68,25978640.76,12815595.0,16001.8516,19698150.5688,16001.8516,,36102551.52,,263531.0598,1147366.5,,-14001848.46,583640.64,4018056.3000000007,248710.5,-1858143.78,3794769.540000001,-763817.58,-5401992.06,36477.54,5456155.68,-10163969.1,19896.84,19896.84,-371407.68,-371407.68,-353721.5999999996,8746871.94,-23212.98,-23212.98,-50847.48,511080.19,590272.92,516212.46,-906411.6,-900884.7000000002,-371407.68,-10535376.78,-5136130.0572,-10538692.92,-0.0217558451229207,-25.94521926601168,0.7259019499486855,,229473.3,-63006.66,-63006.66,63006.66,9515111.04,9515111.04,37786.84,-1605011.76,750553.0199999997,1832720.04,-50847.48,,,0.0049624601088269,-0.0206921347224086,-0.0218973688242764,-0.0209888779671867,0.0586341825278004,0.5081157406738188,0.5901538346532302,786927758.1251382,80692.73999999999,758614554.8051382,246138280.74000013,0.0327834986729419,0.0001063685629136,67.85138937218555,49.23959938669047,,198.3901759217949,35.72294524232755,786927758.1251382,764733938.4851382,1.566560086741775,11180530.89,-25241788.030000005,-25864373.590000004,-23426383.04323612,-21644965.46323612,-21704544.96,-0.0326004554208189,3074061.78,,,9.313225746154783e-10,300438.66,
2014-03-31,EU,quarterly,Q1,2014.0,CAD,,,3476.004955,3476.004955,-3476.004955,152213.718359,152213.718359,,27868.65702400001,-152213.718359,2785030.487254,-16233.331524,,16233.331524,2801263.818778,-2937244.205613,,-2937244.205613,,,-2937244.205613,,-2937244.205613,-2937244.205613,16632583.0,-0.1765957942679739,-0.1765957942679739,16632583.0,-0.1765957942679739,-0.1765957942679739,-148614.05127599998,,-152213.718359,-152213.718359,,,,3599.667083,,,,5282556.225009,4302124.156399,551136.260833,56450.270495,11767.496097,,,,,5833692.485842001,358664.893521,358664.893521,9.313225746154783e-10,,,9.313225746154783e-10,3959672.691744,9793365.177586,203312.887876,133127.97409,,1.0190980000043055,1.0190980000043055,203312.887876,,,,,,203312.887876,18855998.842027,18186460.764624,669538.077403,-9705894.805406,9590052.28971,,9590052.28971,9793365.177586,16632583.0,-4302124.156399,-44.86027840552156,97.9239731778682,28.6931760538464,,3601007.798223,3601007.798223,,70184.91378599999,,,-9.993091225624084e-07,439948.253089,980432.06861,,,,,,,,,494685.990338,,,-2937244.205613,3599.667083,2809268.305922,8759.883479,,-82973.27615800034,27641.173171,-12972.009626,,40613.182797,-96735.059437,-2354.644479,-2354.644479,-247336.662505,-247336.662505,-500009.046663,-308056.957788,,,-73904.667671,-73904.667671,-212226.456204,-212226.456204,,-404792.017225,-247336.662505,-344071.721942,,-344071.721942,-0.0206866078432916,9651.002573258278,0.0329339519172909,,,,,,439288.75138,439288.75138,-163120.10043,-2396.387138,-3.637978807091713e-12,2883481.698601,,,,,-0.008935115566596,-0.0091515381801491,-0.0058159973972172,0.3176028777375709,0.5098766655316255,0.5765822596351992,1110391241.0800002,,1105108684.8549912,8480565.959218,,,,,,,13688.075247370482,1110391241.0800002,1106089116.9236012,66.44239712226243,,-1371297.4523590002,-1384143.1464630002,-968987.599726,80735.14098099992,,,,,,1.0000658221542835e-06,,
2014-03-31,GLO.TO,quarterly,Q1,2014.0,CAD,61137.46242,61137.46242,2534288.90494,2534288.90494,61137.46242,187632.7281,187632.7281,19128.6423,3522.8457000000053,-126495.26568,-340617.3201,-1252.39554,-84441.487,1252.39554,-339364.92456,214122.05442,110192.35662,214122.05442,-454424.7982399999,-454424.7982399999,214122.05442,227212.39912,214122.05442,214122.05442,56079949.0,0.0038181570817762,0.0038181570817762,56079949.0,0.0038181570817762,0.0038181570817762,-126495.26568,-76.00482071038832,-126495.26568,-126495.26568,100.0,-206.9030356723137,350.2305230613462,10.94463,,,,2359901.18574,2359901.18574,126118.3311,52534.28988,73584.04122,172776.10542,70112.63391,76952.09016,-2.9103830456733704e-11,2512610.5381200006,7929347.26194,7929347.26194,9.313225746154783e-10,,,9.313225746154783e-10,7929347.26194,10441957.80006,106966.51722,62937.02106,241091.08152,22307.04200000013,22307.04200000013,106966.51722,9842.5,9842.5,159533.1455,-42692.13462,169375.6455,106966.51722,24979502.14794,19752204.34314,5227297.8048,-11369253.3444,10334991.28284,1699222.9254,10334991.28284,10441957.80006,56053840.0,-2359901.18574,-22.83408975543433,98.97560860455322,23.48969194680115,65.67007832747584,217.73430000000008,28920.3453,28920.3453,44029.49616,216062.56,216062.56,26591.021279999983,-3275257.5207,52767.87516,42692.13462,,4591.0,,4591.0,,25711.38135,,,784735.4827,,214122.05442,10.94463,-230303.71224,16170.60402,-9752.27892,-246474.31626,582.53526,-3852.2493,91034.72871,3687.54768,-15599.12256,18196.43553,18196.43553,-393313.27576,-393313.27576,579951.4903899999,204834.65016,11487.7296,11487.7296,-7462.42038,1953559.51952,-6480.25,-7462.42038,-94809.54798,-23061.54294,-393313.27576,-15599.12256,-15599.12256,-15599.12256,-0.0002781586438318,9.248584211596702,-0.072851545359276,,-53594.156,15864.078,15864.078,-15864.078,-52193.1969,-52193.1969,40.0,747.23688,-1.1368683772161605e-13,,-7462.42038,,,0.0010901839875068,-0.0022556237645651,-0.0022556237645651,-0.0002781586438318,0.0420810151902955,0.1494821437647883,0.184290311726924,12359235.640314,225905.06,9999334.454574,8382950.998739999,-1.8379348569326428,0.0227621711540434,24.931082754392943,13.89169878141664,16.269785951683755,9.93084907912343,9.93084907912343,12359235.640314,9999334.454574,0.1783049848097044,401079.02866000007,-304839.39664,-305071.29487,1006896.22558,1006896.22558,-564879.18058,,,,,-5.820766091346741e-11,,
2014-03-31,GXU.V,quarterly,Q1,2014.0,USD,,,69000.0,69000.0,-69000.0,1310000.0,558000.0,,752000.0,-1379000.0,1477000.0,1508000.0,1510000.0,2000.0,-31000.0,-2856000.0,,-2856000.0,,,-2856000.0,,-2856000.0,-2856000.0,57820078.0,-0.049394606489462,-0.049394606489462,57820078.0,-0.049394606489462,-0.049394606489462,-1310000.0,,-1379000.0,-1379000.0,,,,69000.0,,,,3002000.0,3002000.0,419000.0,419000.0,,3400000.0,,,3400000.0,7001000.0,,,42000.0,57147000.0,57147000.0,42000.0,57724000.0,64725000.0,820000.0,820000.0,,,,47844000.0,,,,,,47844000.0,157814000.0,156039000.0,1775000.0,-153590000.0,16881000.0,,16881000.0,64725000.0,57820078.0,44022000.0,260.7783899058113,26.081112398609505,0.1463297383161943,,57682000.0,57682000.0,2591000.0,,47024000.0,47024000.0,180000.0,12536000.0,,,,,,,,,,,,,-2856000.0,69000.0,1481000.0,121000.0,,1360000.0,355000.0,-3000.0,,182000.0,-951000.0,,,-10000.0,-10000.0,3330000.0,1000.0,,,,,,,,-950000.0,-10000.0,-951000.0,,-951000.0,-0.0164475737995372,,0.3329831932773109,,,,,,1000.0,1000.0,,76000.0,100000.0,,,,,,-0.0226564896712868,-0.0238498467608431,-0.0164475737995372,0.051919680910842,0.042355529164108,0.2919574062144987,,47024000.0,44022000.0,49473000.0,95.04982515715643,1.0681931761392032,,,,,,,44022000.0,0.7613618231369387,,-9644000.0,-10011000.0,-12123705.882352944,-12113705.882352944,,,,,,,,
2014-03-31,PDN.AX,quarterly,Q3,2014.0,USD,88600000.0,88600000.0,87000000.0,87000000.0,1600000.0,5100000.0,4400000.0,-800000.0,700000.0,-3500000.0,16700000.0,8500000.0,8500000.0,,8200000.0,-20200000.0,,-20500000.0,-600000.0,-600000.0,-19900000.0,,-19900000.0,-19900000.0,1111731844.0,-0.0178999999931638,-0.01843969848542,1111731844.0,-0.0178999999931638,-0.01843969848542,-3500000.0,-12.337662337662335,-3900000.0,-3500000.0,1.8058690744920995,-3.950338600451468,-22.460496613995485,400000.0,,,,78100000.0,78100000.0,21200000.0,10400000.0,10800000.0,115100000.0,32000000.0,109600000.0,77600000.0,-92200000.0,9100000.0,9100000.0,-1005900000.0,12400000.0,12400000.0,-1018300000.0,1513300000.0,1421100000.0,49800000.0,57900000.0,,5300000.0,5300000.0,72900000.0,615300000.0,615300000.0,340900000.0,58000000.0,956200000.0,1189499999.9999,1926900000.0,1926900000.0,,-1295500000.0,449200000.0,-57200000.0,392000000.0,392000000.0,1077822201.0,633100000.0,161.50510204081633,26.94683041101725,3.3607681755829906,154.112545345565,996800000.0,1593800000.0,597000000.0,49800000.0,17800000.0,17800000.0,108700000.0,-1477700000.0,1000000.0,282900000.0,,,,,,5500000.0,,,200000.0,,-566272873.0,,29200000.0,,,29200000.0,561837537.0,,,,29200000.0,400000.0,400000.0,-4200000.0,-4200000.0,-2400000.0,-6200000.0,-15800000.0,-125800000.0,80600000.0,80600000.0,15800000.0,,-300000.0,23000000.0,-4200000.0,25000000.0,-63200000.0,9600000.0,0.0224874371773414,109.9426137535362,-1.4673366834170851,,110000000.0,,,,-100000.0,,-100000.0,,561837537.0,,,,,0.0796954773564982,-0.0031482412048278,-0.0031482412048278,0.0262653266231348,,1.733241707880772,0.341449246100753,4524748605.08,633100000.0,5100648605.08,2502800000.0,25.295668850887008,0.1241214694479174,13.800456182575758,38.97638443510944,38.97638443510944,30.404878566775213,26.66259794346741,4524748605.08,5100648605.08,4.588020602817238,369600000.0,-45600000.0,-45600000.0,-110011881.18811882,-90811881.18811882,-96000000.0,,3000000.0,,,1599850.0,,
2014-03-31,URG,quarterly,Q1,2014.0,USD,6147000.0,6147000.0,3240000.0,3240000.0,2907000.0,3942000.0,2312000.0,574000.0,1056000.0,-1035000.0,913000.0,6177524.806607,-16000.0,-6177524.806607,913000.0,-1948000.0,394222.278945,-1948000.0,,,-1948000.0,,-1948000.0,-1948000.0,128101046.0,-0.0152067454624843,-0.0152067454624843,128101046.0,-0.0152067454624843,-0.0152067454624843,904000.0,-201.7829311001236,-1035000.0,-1035000.0,47.2913616398243,-16.83748169838946,-31.69025540914267,1939000.0,,,,4672000.0,4672000.0,4314000.0,4251000.0,63000.0,3916000.0,,,2758000.0,13877000.0,1090000.0,1090000.0,5891000.0,,,5891000.0,93089000.0,106966000.0,3796000.0,1012000.0,1000000.0,85000.0,85000.0,9212000.0,35246000.0,35246000.0,24763000.0,18910000.0,60009000.0,69221000.0,181215000.0,167325000.0,13890000.0,-150978000.0,37745000.0,,37745000.0,106966000.0,128711182.0,35905000.0,95.12518214333024,35.28691359871361,1.5064046895353886,147.74425600973356,86108000.0,90348000.0,4240000.0,1784000.0,5331000.0,5331000.0,975000.0,3333000.0,10254.143856,5853000.0,,5009838.765603,,5009838.765603,,1158000.0,,,2508000.0,,-1948000.0,1939000.0,528000.0,293000.0,394222.278945,235000.0,723000.0,1488000.0,-1863000.0,1149000.0,1242000.0,100.519687,100.519687,-354000.0,-354000.0,-22348.804747001268,-358000.0,1348000.0,-152000.0,5244000.0,5482000.0,916000.0,2264000.0,-103000.0,3148000.0,-354000.0,888000.0,,2236000.0,0.006932027705691,-6.476078509890208,-0.6375770020533881,,1500000.0,-4000.0,-4000.0,4000.0,349514.279067,349514.279067,-2074.779501,-51000.0,-2.9103830456733704e-11,1204731.460478,-238000.0,,,0.0479855566518949,0.0070569291057935,-0.0080795593191331,0.0096954711829597,0.0364712088299419,0.1276101992172648,0.2946502091794004,198556621.3,40577000.0,234461621.3,56924000.0,71.28276298222191,0.1730645713998566,17.035647845673182,,,,8.692967189548616,198556621.3,234461621.3,1.8302865481676085,13763000.0,-27771384.80731,-30033695.496229,-29849896.00301485,-22236199.711888853,-168000.0,,,,,-4520000.0,,
2014-03-31,UUUU,quarterly,Q1,2014.0,USD,11361000.0,11361000.0,8571000.0,8571000.0,2790000.0,5676000.0,3808000.0,,1868000.0,-2886000.0,3449000.0,407000.0,429000.0,22000.0,3042000.0,-6335000.0,7000.0,-6342000.0,,,-6342000.0,,-6342000.0,-6342000.0,19818750.0,-0.32,-0.32,19818750.0,-0.32,-0.32,-578000.0,-2.39233172242544,-2886000.0,-2886000.0,24.557697385793503,-25.40269342487457,-55.822550831792974,2308000.0,,,,16679000.0,16290000.0,764000.0,764000.0,1085000.0,27070000.0,11599000.0,,,50059000.0,804000.0,804000.0,23418000.0,6645000.0,6645000.0,16773000.0,125247000.0,175306000.0,5376000.0,2576090.0,,1616000.0,172000.0,7787000.0,20337000.0,20337000.0,14257000.0,14257000.0,34594000.0,42381000.0,254838000.0,232696000.0,22142000.0,-126708000.0,132925000.0,,132925000.0,175306000.0,19662552.0,4842000.0,3.642655632875682,74.87208068255258,6.428534737382818,183.9621183678566,101025000.0,101025000.0,95092000.0,5376000.0,795000.0,795000.0,5546000.0,81000.0,389000.0,,51466.803911,90000.0,423000.0,513000.0,,15471000.0,,501131.0,1444000.0,588867.013606,-6342000.0,2308000.0,4548000.0,960000.0,,3588000.0,-960000.0,-81278.810953,,-51943.0,-446000.0,10000.0,10000.0,-784000.0,-784000.0,8705000.0,9815000.0,-40000.0,-40000.0,483000.0,483000.0,-915000.0,443000.0,-150000.0,9812000.0,-784000.0,-1230000.0,-1088000.0,-1270000.0,-0.0620624408703878,8.3652084567097,0.0703248186691895,,21551000.0,1701000.0,-758000.0,-1701000.0,1894000.0,1894000.0,-269000.0,-184051.0,-960000.0,62152000.0,-44.544111,,,0.5732450331125828,-0.0291643014821822,-0.1456196783349101,-0.0225039419741406,0.8415767896562598,5.347865026805424,6.371743929359823,178368750.0,21132000.0,182821750.0,127120000.0,16.623662680931403,0.1155879975987539,2.440682321843377,,,39.23196575244034,14.484349428291138,178368750.0,183210750.0,9.224686218858404,74906000.0,-1792000.0,-18359000.0,4660020.126282558,12622020.126282558,,,,,1701000.0,7650.332075999999,6000.0,
2014-04-30,UEC,quarterly,Q3,2014.0,USD,1980000.0,1980000.0,2739349.0,2739349.0,-2739349.0,2374572.0,1808395.0,4162690.0,566177.0,-5113921.0,1583186.0,528485.0,535802.0,7317.0,1054701.0,-6697107.0,7490.0,-6697107.0,-8534081.0,-17068162.0,-6697107.0,,-6697107.0,-6697107.0,89924411.0,-0.0744748497713262,-0.0744748497713262,89924411.0,-0.0744748497713262,-0.0744748497713262,-4289189.0,-862.860404040404,-5113921.0,-5113921.0,-107.91954545454546,-253.92681818181816,-256.424898989899,824732.0,,8534081.0,,13311105.0,13306310.0,865467.0,53672.0,811795.0,1815953.0,27015.0,1719054.0,,16076336.0,2741309.0,2741309.0,6230635.0,1034180.0,1034180.0,6230635.0,54420624.0,70496960.0,2088233.0,2079530.0,,557037.0,557037.0,2645270.0,18413837.0,18413837.0,4670823.0,3889637.0,23084660.0,25729930.0,207223559.0,90472.0,207133087.0,-162442974.0,44767030.0,,44767030.0,70496960.0,90467764.0,5107527.0,11.409126314611443,63.50207157868935,6.077389453628552,-26.032432869053466,48189989.0,57767919.0,9577930.0,8703.0,5833333.0,5833333.0,83811.0,-13555.0,4795.0,781186.0,,900723.0,,900723.0,,69884.0,,,,,-6697107.0,824732.0,938069.0,232705.0,7490.0,277200.0,-533641.0,-3486.0,-25282.0,-726484.0,-5467947.0,529950.0,529950.0,-100444.0,-100444.0,-300.0,-100744.0,-2103708.0,-2103708.0,-71001.0,-71001.0,9912056.0,9841055.0,,4272364.0,-100444.0,-5568391.0,,-5568391.0,-0.0619230188786001,-3.442034173085228,0.8164640343957473,,136815.0,,,,4458.0,96360.0,4458.0,221611.0,870504.0,428164.0,,,,0.032625145282822,-0.0476977158071127,-0.0568691075441128,-0.0608060363053142,0.1480254899862507,-1.805433031971708,0.4978295604293699,96219119.77,18413837.0,101321851.77,-143938665.0,-12.79283575403454,0.1817360883000766,51.17265240909092,,,,,96219119.77,101326646.77,1.126744680818649,1980000.0,-17084636.0,-20892101.0,-20212420.544237383,-19972807.544237383,,,,-269595.0,,-401.0,,
2014-06-30,1164.HK,quarterly,Q1,2014.0,HKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88298000.0,88298000.0,,44255000.0,-44255000.0,17095000.0,1788000.0,19656000.0,17095000.0,1501534000.0,,,71973000.0,177000.0,177000.0,71796000.0,132846000.0,1634380000.0,,44291000.0,4751000.0,49042000.0,49042000.0,49042000.0,534794000.0,534794000.0,10590000.0,10590000.0,545384000.0,594426000.0,691265000.0,33326000.0,657939000.0,84476000.0,1038168000.0,1786000.0,1039954000.0,1634380000.0,3332586993.0,446496000.0,42.93420670529658,63.62593876036209,30.61730761388198,,60873000.0,60873000.0,112558000.0,-49042000.0,73699000.0,73699000.0,1396141000.0,,2111000.0,,27213000.0,446000.0,,446000.0,,146000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534794000.0,448282000.0,654382000.0,81.72504744934916,1.1929856652731985,,,,,,,448282000.0,,,,,,,,,,,,,,
